id,birthday,deathday,actor_id,name,place_of_birth,profile_path,overview,score
1271,1960-01-12,,17485,Oliver Platt,"Windsor, Ontario, Canada",/toAVx1NyoVbFkxh0ydRsD1fP6pV.jpg,,0
1272,1967-01-14,,1639,Emily Watson,"Islington, London, England, UK",/bd0qiJXHoLNpkCqABsh67AKRtjC.jpg,,0
1273,1972-03-28,,11109,Nick Frost,"Essex, England, UK",/2CHS4t6miNGLgMQAjhFqb4fFuKS.jpg,,0
1274,1989-09-14,,567269,Jessica Brown Findlay,"Cookham, Berkshire, England, UK",/xrvuOGSkS0ufxQohk2DhUV57QmE.jpg,,0
1275,1969-12-05,,47646,Catherine Tate,"Bloomsbury, London, England, UK",/xqaqetDBODzlm4Yky99NOOzLstL.jpg,,0
1276,2003-04-30,,1590758,Emily Carey,"Barnet, London, England, UK",/oU5Np6awKABR9P18OC9EwyFKHrQ.jpg,,0
1277,1997-10-08,,98285,Bella Thorne,"Pembroke Pines, Florida, USA",/jDbek5k4nf5OzvO4zuVuheKN08f.jpg,,0
1278,1993-06-20,,2849483,Benjamin Mascolo,"Modena, Italy",/zkKiB05KRFCIQdMVnseQlatMLRq.jpg,,0
1279,1996-01-01,,2762412,Sebastiano Pigazzi,USA,/2n78WxpVaCoafUnV6Pfjwdlq8ty.jpg,,0
1280,,,2852234,Bonnie Baddoo,,,,0
1281,,,128225,Giampiero Judica,,/sbzIE2yMHIc0dV5Vbmc9FcksQj4.jpg,,0
1282,,,1649898,Lora Burke,,/hkK47d2DduNisGUYfAXmSFcr97D.jpg,,0
1283,,,2860562,Tessa Kozma,,/jIEH0AzQPXuk3z4E63CYhSNNcvw.jpg,,0
1284,,,2531837,Kristen MacCulloch,,/1NVjmQzdHGXssb8MFNKDRmokxuG.jpg,,0
1285,1983-09-09,,1196611,Nick Smyth,"Halifax, Nova Scotia, Canada",/p646wRSMA2ladOAf4ONf6xWaSjF.jpg,,0
1286,1971-02-13,,1020684,Colin Paradine,Uxbridge - Ontario - Canada,/zrXoUkSEiPeqGzVhEAN68dwFItb.jpg,,0
1287,1986-06-11,,10959,Shia LaBeouf,"Los Angeles, California, USA ",/ljlpaXEManszxIcshYQoqo4au03.jpg,,0
1288,1976-09-20,,19498,Jon Bernthal,"Washington, District of Columbia, USA",/pEDKAsy1zO9dgSeBjohqklOXRUQ.jpg,,0
1289,1989-10-04,,118545,Dakota Johnson,"Austin, Texas, USA",/qRPULEOXibPEmSljRRvnYHxXGBq.jpg,,0
1290,1982-05-01,,1254583,Jamie Dornan,Belfast - Northern Ireland - UK,/qmTiAm3LII5moykSriVkJCeysKC.jpg,,0
1291,1969-12-29,,49971,Jennifer Ehle,"Winston-Salem, North Carolina, USA",/kMddVKineLFpxsUoGrb3E6edkOv.jpg,,0
1292,1986-09-24,,222130,Eloise Mumford,"Olympia, Washington, United States",/dqHySgOBXgYwE8hBBQuvqXZAM6J.jpg,,0
1293,1984-01-15,,59251,Victor Rasuk,"New York City, New York, USA",/1vh2Yzp9bhmaxLfpNCrO7DVoURd.jpg,,0
1294,1997-10-31,,1149190,Holly Taylor,"Middleton, Nova Scotia, Canada",/4L31T8MryaStQ1UAp1EuBTOKqLk.jpg,,0
1295,1964-11-02,,141610,Lauren Vélez,"Brooklyn, New York, United States",/98BvmTJCZHx0jPv0oNcv04Jkmfb.jpg,,0
1296,1954-11-20,,115790,Bin Shimada,"Niigata, Japan",/5jJgMyFAP3GgQtFxP2qe0oE4LHk.jpg,,0
1297,1933-10-30,2014-09-30,625,Iemasa Kayumi,"Tokyo, Japan",/645IcH3dtGiZyMNq1i1041jVdyW.jpg,,0
1298,1965-11-20,,1686,Takeshi Kusao,,/gDiYLUdl9zXXJmhE0bAuB1Jm3FJ.jpg,,0
1299,1996-01-15,,1098962,Dove Cameron,"Bainbridge Island, Washington, USA",/xp9toVb5CVbWhnsJuE2N3XiMcez.jpg,,0
1300,1993-04-10,,1331457,Sofia Carson,"Fort Lauderdale, Florida, USA",/pYFbiWARphyYNykxjOWeSdjSb3u.jpg,,0
1301,1994-01-21,,121868,Booboo Stewart,"Beverly Hills, California, USA",/AgAzNJtzXR6ZVkVDAEqTw7XqsqX.jpg,,0
1302,1994-06-27,,1421393,Mitchell Hope,"	Melbourne, Australia",/oENPvMMblZYzEd4tGJ6VGaxsg6q.jpg,,0
1303,1996-04-03,,1331456,Sarah Jeffery,"Vancouver, British Columbia, Canada",/i7twvEdyPCVdgVqMlxbyQ3twJ18.jpg,,0
1304,2007-01-19,,3306755,Rueby Wood,,/2I35owVinnu4BzyJyXY2yzvj4cH.jpg,,0
1305,1963-07-30,,14406,Lisa Kudrow,"Encino, California, USA",/mRzSI0ABmzxvU6wjpJKLcYCfM5k.jpg,,0
1306,2000-12-22,,1975658,Joshua Bassett,"Oceanside, California, USA",/pSF30zQqijENyKK4blKzTolEqR9.jpg,,0
1307,,,2443554,Aria Brooks,,/jH5h7b4kAFgs5FP0TyMarVoxMzl.jpg,,0
1308,1967-01-30,,52020,Norbert Leo Butz,St. Louis - Missouri - USA,/5gEoeS1YUVcsbLHcjfdi92ruJ76.jpg,,0
1309,1991-12-19,,1368254,Sumire Uesaka,"Kanagawa Prefecture, Japan",/AbouCe2WVBHvMlBm9NnG7GHyJpa.jpg,,0
1310,1991-03-08,,1483496,Yuuichirou Umehara,"Shizuoka Prefecture, Japan",/v28IZwmQGqrtyljNdzcKELV5t9m.jpg,,0
1311,1995-08-15,,1057990,Yui Ogura,"Midori, Gunma, Japan",/xa1KdK2GyLyKgrBpLAwdpecklIm.jpg,,0
1312,1992-03-11,,1168909,Nao Toyama,"Tokyo, Japan",/fwPIbMjmdRWbjdf0F39fNxrR5xo.jpg,,0
1313,1985-07-16,,1072774,Yoko Hikasa,"Kanagawa Prefecture, Japan",/e6I7r45YZXgvlEVSGR3L14tSl87.jpg,,0
1314,1990-01-24,,1256347,Kim Min-seok,"Busan, South Korea",/A8POmaPo3zo95dyHQeT4irCAMjn.jpg,,0
1315,1991-08-05,,1557181,Wi Ha-jun,"Wando, South Jeolla, South Korea",/8QxfBE2tWYuFeGknZxEGhEQXspe.jpg,,0
1316,1989-09-01,,2275300,Jung Won-chang,,/1rmdrN0gbQuLfPrw18BUQarD8o0.jpg,,0
1317,1990-05-23,,1985544,Lee Jae-kyoon,,/gqIT1S8cRDZvPul9utZQMOgBtYI.jpg,,0
1318,1986-10-15,,2286176,Bae Myung-jin,,/7tXqNlAcY0CcqZ2NFd4Fa8nmBlH.jpg,,0
1319,1961-10-10,,63978,Jodi Benson,"Rockford, Illinois, USA",/2qX8QKHCaFWnCcIhb3VgZeX9HPz.jpg,,0
1320,1946-11-20,2021-05-24,67392,Samuel E. Wright,"Camden, South Carolina, USA",/u8G3vcCsMNioJProkFPgJvalr06.jpg,,0
1321,1927-05-05,,35232,Pat Carroll,"Shreveport, Louisiana, USA",/r7JwQ9wmolpgPUFz8iSmgPy0SbH.jpg,,0
1322,1972-11-07,,31468,Christopher Daniel Barnes,"Portland, Maine",/9bxL5NR3HteEOQ9kzJRSuaXLZg8.jpg,,0
1323,1935-04-14,2011-02-12,9601,Kenneth Mars,"Chicago, Illinois, USA",/dhvJ6DlH5n85Q1fN16rJsRJ0KiH.jpg,,0
1324,1967-09-09,,35070,Akshay Kumar,"Amritsar, Punjab, India",/gaINfJtR19rNTIsI2cF3KFjyAB7.jpg,,0
1325,1984-07-15,,81869,Katrina Kaif,Hong Kong,/a2ti0ulJHEiBrHcVVAWvd9saQLN.jpg,,0
1326,1969-04-02,,42803,Ajay Devgn,"New Delhi, India",/vnHQQFzTjJ0sv14DGMIoKa3qTxN.jpg,,0
1327,1985-07-06,,224223,Ranveer Singh," Mumbai, Maharashtra, India",/sRiwLmhduFghJo8U2coUafnDD4C.jpg,,0
1328,1957-02-01,,86014,Jackie Shroff,"Bombay, India",/1UNJypgEyuihUW2avLLVYj76jie.jpg,,0
1329,,,1075049,Swen Temmel,,/z6zLmf3PBsTGMU3RBnguAqfHUn3.jpg,,0
1330,,,929065,Michael Sirow,,/nhUJDr8d3RHQdz7aIVW5Jc2t3RD.jpg,,0
1331,,,1893351,Kate Katzman,"Philadelphia, Pennsylvania, USA ",/cRB3mBBqGHOkrqwcrbWowcuY3K5.jpg,,0
1332,1957-08-24,,11275,Stephen Fry,"Hampstead, London, England, UK",/xeheTDmmQDFYaKxEHmyxbjrte4G.jpg,,0
1333,1969-01-27,,10872,Patton Oswalt,"Portsmouth, Virginia, USA",/ljQvjbPmcIAl205Lb2Mu4CW8WO7.jpg,,0
1334,1931-09-12,2020-06-19,65,Ian Holm,"Goodmayes, Essex, England, UK",/9YbuYOqOmYwReBAj9Hh6z7DWwhH.jpg,,0
1335,1972-04-15,,7962,Lou Romano,"San Diego, California",/1qOuqRzlp5BghzTkYSN3MsaEXgF.jpg,,0
1336,1938-07-09,2020-04-15,6197,Brian Dennehy,"Bridgeport, Connecticut, USA",/sWAXMe4MVvnFubZtIaN7CmWNbaO.jpg,,0
1337,1975-06-21,,21198,Peter Sohn,"Bronx, New York, USA",/oxHZZfhXiKWH7n4ZQlo9UjBbvWV.jpg,,0
1338,1978-05-12,,50463,Malin Åkerman,"Stockholm, Sweden",/6WTMSPlkDXXTvitPp1xE5PIgKhF.jpg,,0
1339,1944-04-04,,8977,Craig T. Nelson,"Spokane, Washington, USA",/rMh8qdexFKmc7mq7oLzsLLvCCjs.jpg,,0
1340,1953-02-08,,2453,Mary Steenburgen,"Newport, Arkansas, USA",/yJhfuqS3yXW7kLSyvRU6n3b35mq.jpg,,0
1341,,,2096276,Elena Heuzé,,,,0
1342,,,3391794,Nia Sondaya,,/sU0MvYIXw5MwkP1JxkwXvuYcdkx.jpg,,0
1343,,,3434839,Bethany Curry,,,,0
1344,,,3434841,Hilary Ward,,,,0
1345,,,3434842,Ryan Michael Harrison,,,,0
1346,1962-01-01,,76857,Joaquín Cosío,"Tepic, Nayarit, Mexico",/25RCHQ18CLZJMAwxsV28eTwLeUV.jpg,,0
1347,1967-01-01,,105843,Silverio Palacios,"Colima, Mexico",/7dN3vIFhVZAUWrdtJ6t9iYbVtRM.jpg,,0
1348,,,238141,Martha Claudia Moreno,,/6nHilL0TGRpYuD4EXYElute7H8G.jpg,,0
1349,1955-01-15,,65510,Mayumi Tanaka,"Tokyo, Japan",/dWh2Y3bQkSjPv3c7kyy5P6M3PLS.jpg,,0
1350,1967-08-12,,1249735,Junko Shimakata,"Kanagawa Prefecture, Japan",/kxIperXnmuKID6frgNWIdoXd5Dq.jpg,,0
1351,1975-09-22,,175826,Mireille Enos,"Houston, Texas, USA",/zza8XezUz4I5Is55H2totMbGLeG.jpg,,0
1352,1989-03-11,,1180907,Daniella Kertesz,"Jerusalem, Israel",/A419vIv5ayi84hVopbtPSOn0gTT.jpg,,0
1353,1978-05-01,,18473,James Badge Dale," New York City, New York, USA",/xODHrgxKPNWYATKgZWQJLNhImlZ.jpg,,0
1354,1977-12-17,,26723,Katheryn Winnick,"Toronto, Ontario, Canada",/vQSqH3ybDWZHZIqX4NZKhOCXAhQ.jpg,,0
1355,1988-12-21,,589722,Teresa Ruiz,"Santiago Matatlán, Oaxaca, Mexico",/bu0bGNDzIpaVfrOBBb1PERirBB9.jpg,,0
1356,1977-01-14,,937009,Juan Pablo Raba,"Bogotá, Colombia",/xXgB3pOpYWs8NlePS0QrRiYV5FD.jpg,,0
1357,,,2419575,Jacob Perez,,/tnK2mAtAFHkOtiEGk5Xr4DaUpoZ.jpg,,0
1358,1939-05-25,,1327,Ian McKellen,"Burnley, Lancashire, England, UK",/5cnnnpnJG6TiYUSS7qgJheUZgnv.jpg,,0
1359,1971-09-08,,7060,Martin Freeman,"Aldershot, Hampshire, England, UK",/pLG7mmxBXXTVAgzXvQl0ap3qlJU.jpg,,0
1360,1971-08-22,,30315,Richard Armitage,"Leicester, England, UK",/lRWWodfrOd5SaLnFrz7UryFhasI.jpg,,0
1361,1964-02-16,,2040,Christopher Eccleston,"Salford, Lancashire, England, UK",/848SScSMTnjiOJRM7McbGiaEo1Q.jpg,,0
1362,1974-01-30,,3894,Christian Bale,"Haverfordwest, Pembrokeshire, Wales, UK",/qCpZn2e3dimwbryLnqxZuI88PTi.jpg,,0
1363,1986-05-16,,19537,Megan Fox,"Rockwood, Tennessee, USA",/7XkWPXyoByFJorisd1W62uFj0pd.jpg,,0
1364,1970-05-04,,21200,Will Arnett,"Toronto, Ontario, Canada",/cXupYqk2ERP13XBkw816skYdVDO.jpg,,0
1365,1956-11-27,,886,William Fichtner,"Mitchell Field Air Force Base, East Meadow, Long Island, New York, USA",/wWtJOoaNAwPparpzMNuRBjvxwEf.jpg,,0
1366,1987-01-20,,1163622,Pete Ploszek,Hinsdale - Illinois - USA,/9ZFxQLUQzfMNEHVqYjwK346vaCK.jpg,,0
1367,1980-04-26,,22123,Jordana Brewster,"Panama City, Panama",/8VzFsSfT7NnMGyH5JQBQdTxDHcO.jpg,,0
1368,1986-05-26,,469759,Astrid Bergès-Frisbey," Barcelona, Catalonia, Spain",/1eJKwG0ETVCygbzS3D81vTLhidL.jpg,,0
1369,1980-01-08,,32987,Sam Riley,"Leeds, West Yorkshire, England, UK ",/qe9ygdMjwEZyagyjGAo7uuvmNUE.jpg,,0
1370,1961-06-02,,15498,Liam Cunningham,"East Wall, Dublin, Republic of Ireland",/ljmFT9zYqh4k2bmEcNU6rxoE7fW.jpg,,0
1371,1957-08-14,,110129,Jose Coronado,"  Madrid, Spain",/9xo68HzH8n78Xv6gMzKK7XnjtHd.jpg,,0
1372,1987-08-25,,122503,Liu Yifei,"Wuhan, Hubei, China",/cL6JccAYqiZQEAIEFObEUC9LTt7.jpg,,0
1373,1962-06-10,,21629,Tzi Ma,"Hong Kong, British Crown Colony [now China]",/x4fz0LCIiBNGdil3nBYO22W7QJ0.jpg,,0
1374,1963-07-27,,1341,Donnie Yen,"Yuexiu District, Guangzhou, China",/hTlhrrZMj8hZVvD17j4KyAFWBHc.jpg,,0
1375,1965-12-31,,643,Gong Li,"Shenyang, Liaoning Province, China",/uP3Fs3QUsGBxhNqGFWMnN1Z2l8z.jpg,,0
1376,1963-04-26,,1336,Jet Li,"Beijing, China",/5a6u17dAf11kLvdRUG6QdoRRURj.jpg,,0
1377,1999-08-14,,2172524,Christian Malheiros,"São Vicente, São Paulo, Brazil",/bBMzqzh5JJkjexRH6eqikIyeiI0.jpg,,0
1378,1975-08-22,,17289,Rodrigo Santoro,"Petrópolis, Rio de Janeiro, Brazil",/d3MaF9SPHDn2PMYHuqdnO0Csik6.jpg,,0
1379,,,1921253,Bruno Rocha,,,,0
1380,,,2991249,Lucas Oranmian,,,,0
1381,,,3369434,Vitor Julian,,,,0
1382,1989-09-07,,1674162,Jonathan Majors," Dallas, Texas, U.S.",/6hI9NKqF7J6FtrQu9Afr7ZqipIL.jpg,,0
1383,1971-01-15,,9788,Regina King,"Los Angeles, California, USA",/3855wvuBloDkuqpdbJxz3i7p36X.jpg,,0
1384,1952-11-18,,18792,Delroy Lindo,"Eltham, London, England, UK",/kLwUBBmEIdchrLqwsYzgLB2B6q5.jpg,,0
1385,2007-05-17,,2856455,Anya Cooke,"Bristol, England, UK",,,0
1386,,,2856457,Caoimhe Judd,,,,0
1387,,,3290060,Ashton Leon Frank,,,,0
1388,1987-03-24,,77122,María Valverde,"Madrid, Spain",/ed3z5iYXw6t9XxRJDx8q1g7eWiy.jpg,,0
1389,1986-06-12,,82700,Mario Casas,"La Coruña, Galicia, Spain",/dqXRFhBB4OJQSWonymV8BfVghds.jpg,,0
1390,1989-09-12,,224874,Álvaro Cervantes,"Barcelona, Catalonia, Spain",/3YF7YYvvzGTTCrorulDqD5PoHHw.jpg,,0
1391,1988-10-17,,234619,Marina Salas,"Cornellà de Llobregat, Catalonia, Spain",/z8gCkzgavPFd5pW2gsuKvSV5yKk.jpg,,0
1392,1996-05-15,,82455,Nerea Camacho,"Balanegra, Almería, Andalucía, Spain",/jhbvqA3oot3IWoZvrljCDNdqfJh.jpg,,0
1393,2002-10-16,,1330999,Madison Wolfe,"Metairie, Louisiana, USA",/soxY60lFZp2TeTZa3Rt6UUkzfYb.jpg,,0
1394,1967-06-12,,1518,Frances O'Connor,"Wantage, Oxfordshire, England, UK",/tWGMS7DciV43tlxA6UEc2UqxrhL.jpg,,0
1395,1957-08-25,,16358,Simon McBurney,Cambridge - Cambridgeshire - England - UK,/wwN02i4RBoPHDdOKXBV5AhFALdT.jpg,,0
1396,1994-02-10,,1262750,Charlotte Vega,"Madrid, Spain",/legWa5GpB82M3KunyFjXPopkSc7.jpg,,0
1397,,,2120814,Adain Bradley,,/2cSVqdKm6AHhWmb9Er3p9q9034V.jpg,,0
1398,1962-04-03,,32029,Bill Sage,"New York City, New York, USA",/2uQv1NMnGrqqhBMKTm5RBCKh7UV.jpg,,0
1399,1994-11-15,,968089,Emma Dumont," Seattle, Washington, USA",/yV7JHUXX4XGMfzhVIoj1iq0DMLB.jpg,,0
1400,1993-02-06,,1737253,Dylan McTee,"Santa Monica, California, USA",/wVPAawiEjIB1oS8MONDm5Bqwc9r.jpg,,0
1401,1986-05-14,,229614,Camila Sodi,"Mexico City, Distrito Federal, Mexico",/sG7BhICpNZZp9hxxgXVv7BHipRa.jpg,,0
1402,,,2113164,Lucy Paez,,/pLuKjODlhaTZKrjZj4gCfwY2OuV.jpg,,0
1403,,,238140,Juan Pablo Castaneda,,/vQ4X2Yba50ATIhq4ZWkeZeBovk7.jpg,,0
1404,1950-11-07,,76872,Juan Carlos Colombo,"San Juan, Argentina",/nCQkWTuEuvZUbFSN1NGXxYBhzXP.jpg,,0
1405,,,2887638,Ana Silvia Garza,,/4BkVsdCu3AMnlrmny4VVtRw0VaZ.jpg,,0
1406,1961-02-10,2021-07-30,1213949,Jay Pickett,"Spokane, Washington, USA",/z1t0WFDKlPiGucuXrkFP700H7zx.jpg,,0
1407,1987-07-25,,56676,Michael Welch,"Los Angeles, California, USA",/zx5GKHpBxYHY09ik818HTcJhu.jpg,,0
1408,1997-06-09,,3278405,Skylar Witte,"Chippewa Falls, Wisconsin, USA",/oDg132gYvFtyLyQERDlfRoLaCnI.jpg,,0
1409,1982-08-16,,55086,Cam Gigandet,"Tacoma, Washington, USA",/kdSVRqCR0p8KZTvVkRccBLoim7L.jpg,,0
1410,1936-06-04,,6905,Bruce Dern,"Chicago, Illinois, USA",/24aH1ahmFFImPiBA5N4NhemshH9.jpg,,0
1411,1987-03-28,,447244,Jimmy Wong," Seattle, Washington, USA",/hKdinRUFu5aladr38gbKQ7Cyz1q.jpg,,0
1412,1972-06-16,,68842,John Cho,"Seoul, South Korea",/5rg7nhrZnv9fIqnB2V43mCqnKgL.jpg,,0
1413,1982-03-22,,206444,Constance Wu,"Richmond, Virginia, USA",/ro8AvMqlUrQ56sVobYa2DHMpLSF.jpg,,0
1414,1994-08-25,,1583307,Natasha Liu Bordizzo,"Sydney, Australia",/tROyGLEDMe8zpFQq09Fdbn42pGl.jpg,,0
1415,1987-06-11,,1468779,Jimmy O. Yang,British Hong Kong,/1QfCVmdNo4AqBdN54kc9DTBx84X.jpg,,0
1416,1952-10-28,,8873,Annie Potts,"Franklin, Kentucky, USA",/wci5yNwwQvvRtHybDG36wZqhC1t.jpg,,0
1417,1971-03-22,,298410,Keegan-Michael Key,Southfield - Michigan - USA,/vAR5gVXRG2Cl6WskXT99wgkAoH8.jpg,,0
1418,1988-12-14,,67599,Vanessa Hudgens,"Salinas, California, USA",/6lEUykDvaX0ptSvHubKYlerTUC1.jpg,,0
1419,1989-06-27,,1443708,Kimiko Glenn,"Phoenix, AZ",/4I3h28QG7nVgIwjLGTsGXbcKirA.jpg,,0
1420,1996-03-31,,1700631,Liza Koshy,"Houston, Texas, USA",/2cvaF1ngHqgPQNYo6tDx6dSgvR9.jpg,,0
1421,1970-07-27,,12795,Nikolaj Coster-Waldau,"Rudkobing, Denmark",/fTQYqQUAVc87oejd7gislxVjM0G.jpg,,0
1422,1988-11-28,,1081875,Joe Cole,"Kingston-upon-Thames, London, England",/33oo1eKMjLtknBWJBqtWvJQ8Xgv.jpg,,0
1423,1946-10-10,,4391,Charles Dance,"Redditch, Worcestershire, Engeland, UK",/ouDuNQ22g75npTQBozjSWPGOqgZ.jpg,,0
1424,1988-05-22,,1035194,Heida Reed,"Reykjavik, Iceland",/rY14D9KQk45r6K3WvwlHZGSStC.jpg,,0
1425,1973-12-15,,587354,Gísli Örn Garðarsson,"Reykjavík, Iceland",/pyvh6WtqwSdvi5kTXufeYsKKnru.jpg,,0
1426,1996-10-23,,1319077,Alicia Jaziz Zapién,"Mexico City, Mexico.",/bP31nuiVtmcwCpFi9C6vecIIH2I.jpg,,0
1427,,,2640145,Julián Cerati,,/1IXa3UsEJAbctAnOVsXwAXjkT10.jpg,,0
1428,1991-06-17,,1114252,Gimena Gómez,Mexico,,,0
1429,,,3541040,Javi Luna,,,,0
1430,,,3541044,Raysa Ortiz,,,,0
1431,1961-07-15,,2178,Forest Whitaker,"Longview, Texas, USA",/fugyEeN6sisuYi07HSoxdVHm0CZ.jpg,,0
1432,1983-09-21,,11825,Maggie Grace,"Columbus, Ohio, USA",/o9x4M5Ls6JiOzoHStn2ivPjRGmx.jpg,,0
1433,1965-11-25,,15336,Dougray Scott,"Glenrothes, Fife, Scotland, UK",/zeZmtK4EKK9R2r6bp2nTxMs3ByS.jpg,,0
1434,1978-08-22,,55466,James Corden,"Hillingdon, Middlesex, London, England, UK",/xGB0gfZ48M27gQjjL7inJIh1Pqj.jpg,,0
1435,1983-05-12,,93210,Domhnall Gleeson,"Dublin, Ireland",/qSSHBmfD4keoBfkaBBLoOfkpkjU.jpg,,0
1436,1976-04-01,,35013,David Oyelowo,"Oxford, Oxfordshire, England, UK",/7UZHRwOKe2cYxj8SeNUklyPYkns.jpg,,0
1437,1980-04-10,,56365,Charlie Hunnam,"Newcastle upon Tyne, England, UK",/ibWWSRGqgxNw9SC8E8hNv1Lvob1.jpg,,0
1438,1981-01-06,,18054,Rinko Kikuchi,"Hadano, Kanagawa Prefecture, Japan",/lv4UuorZtC37VaFAHO205u4lS73.jpg,,0
1439,1969-12-11,,94864,Max Martini,"Kingston, New York, USA",/gAnzTiy0rQ0CGLXXOreJJQZK03O.jpg,,0
1440,1970-06-16,,5365,Clifton Collins Jr.,"Los Angeles, California, USA",/ceryVVubF74pgu13Y0KUqIzxOae.jpg,,0
1441,1984-07-13,,146287,Pio Marmaï,"Strasbourg, France",/kLsPUbNFFIRSWvtwpPA6ftbgwxF.jpg,,0
1442,1986-03-15,,146342,Vimala Pons,"Thiruvananthapuram, Kerala, India",/iJtxKvI88X86LlbkbpPgDvRY6BD.jpg,,0
1443,1964-09-22,,47820,Benoît Poelvoorde,"Namur, Belgium",/1rt37BkFjSYF7imtvJ5t30bqsNM.jpg,,0
1444,1984-03-06,,23383,Leïla Bekhti,"Issy-les-Moulineaux, Hauts-de-Seine, France",/bz7AyqWUqW60nKtU9mcsE6zkGVV.jpg,,0
1445,1981-11-30,,145120,Swann Arlaud,"Fontenay-aux-Roses, Hauts-de-Seine, France",/qgifwj44VARXgwUQfQGM30K48SR.jpg,,0
1446,1984-12-06,,63333,America Young,"Santa Fe, New Mexico, U.S.",/xK63OkSPzYqNS9GwoMpg8oUqYZr.jpg,,0
1447,,,3003427,Amber Eliese May,,,,0
1448,,,2467979,Greg Chun,,/vhpaXBriQTys778Wz7NCMDF3nx2.jpg,,0
1449,,,1670534,Daniel Mk Cohen,,,,0
1450,1982-10-06,,2112099,Kirsten Day,"Covington, Kentucky, USA",/jNAZCkTK5mK3JOIdlxFrAw307KX.jpg,,0
1451,1981-02-25,,1168097,Manuel Garcia-Rulfo,"Guadalajara, Jalisco, Mexico",/54Rk1hKfNdNKGHQMnONDGmNtUv3.jpg,,0
1452,1964-06-22,,15851,Amy Brenneman,"New London, Connecticut, USA",/buQhbTkoNcAC12oNXo6RCIoVNQw.jpg,,0
1453,1986-10-23,,1223786,Emilia Clarke,"London, England, UK",/86jeYFV40KctQMDQIWhJ5oviNGj.jpg,,0
1454,1986-06-27,,237455,Sam Claflin,"Ipswich, Suffolk, UK",/5DtmRlRZc7wPbat1INQPqsxaH4a.jpg,,0
1455,1961-05-08,,47627,Janet McTeer,"Newcastle, Tyne and Wear, England",/qOKAI6aunD4J5MXiwwomAhI3jI2.jpg,,0
1456,1963-12-02,,74056,Brendan Coyle,"Corby, Northamptonshire, England, UK",/u00vlPgR2wlDAc3EnMgfTtJ9sue.jpg,,0
1457,1971-05-27,,6162,Paul Bettany,"London, England, U.K.",/vcAVrAOZrpqmi37qjFdztRAv1u9.jpg,,0
1458,1954-04-09,,6065,Dennis Quaid,"Houston, Texas, USA",/9z8nfkqRgEBjsb3sXQ0jMopJJOE.jpg,,0
1459,1982-11-29,,155,Lucas Black,"Speake, Alabama, USA",/w2oImwC4Y0RDtyvaKGTCFCKsvwh.jpg,,0
1460,1967-10-13,,61114,Kate Walsh,"San Jose, California, USA",/ubMtyDowmGtkevmu5QdFXBNXQLa.jpg,,0
1461,1969-03-11,,18288,Terrence Howard,"Chicago, Illinois, USA ",/wXWt2NSY23v7DHe2yZQ1C8TikBp.jpg,,0
1462,1949-12-04,,1229,Jeff Bridges,"Los Angeles, California, USA",/xms1RAY6q7Lzp7wNeRCB0kzhucn.jpg,,0
1463,1974-11-17,,57451,Leslie Bibb,"Bismarck, North Dakota, USA",/g3a1O9lOTZvrwQupUtg4Fc3CdTd.jpg,,0
1464,1965-04-01,,209,Jane Adams,"Washington, D.C., United States",/2FsPAoatMkUZ7khJ9r4Fa7ZxQzS.jpg,,0
1465,1959-07-09,,135352,Kevin Nash,"Detroit, Michigan USA",/voSs3NTtgBHZRO4yCqQxwMhEngc.jpg,,0
1466,1968-06-10,,109708,Bill Burr,"Canton, Massachusetts, USA",/tlRJmiJ62Sj9RGp0NVCH9FgUr8T.jpg,,0
1467,1973-10-03,,17286,Lena Headey,"Hamilton, Bermuda",/scP1KnpPOwkzrDnhi2iMYldHZDk.jpg,,0
1468,2008-12-11,,1696016,Chloe Coleman,  United States,/w4C3VBjmVFeMimbIeJm41fuPY9b.jpg,,0
1469,1971-08-29,,17832,Carla Gugino,"Sarasota, Florida, USA",/7lSH5LOexOHwvt9lOTsLTbXdU1G.jpg,,0
1470,1969-01-18,,543530,Dave Bautista,"Washington, DC, USA",/ymn6iQBJbQZN6BYI60YJDXVP4gF.jpg,,0
1471,1996-09-17,,989325,Ella Purnell,"London, UK",/xIZojkBo3Cf0GnchjC8hSS5P105.jpg,,0
1472,1974-01-09,,41556,Omari Hardwick,"Atlanta, Georgia",/2kROckfySgXMBa2nsCIDoR9R6gg.jpg,,0
1473,1975-06-04,,51995,Theo Rossi,"Staten Island, New York City, New York, USA",/344QE41Jileu4OE41cmYgBxc5BF.jpg,,0
1474,1982-09-10,,1235060,Bret Iwan,"Pasadena, California, USA",/14m82iewt4tDjaaOmsYWMr6TKQ8.jpg,,0
1475,,,425055,Daniel Ross,,,,0
1476,1980-01-04,,60227,Greg Cipes,"Coral Springs, Florida, USA",/85KmSjF70eRWPIGAetiB8fxm0d1.jpg,,0
1477,1971-02-12,,113916,Scott Menville,"Malibu, California, U.S.",/siBtL81DEUWujwhvvnA4r3NJpcJ.jpg,,0
1478,1972-05-16,,65640,Khary Payton,"Augusta, Georgia, US",/4WKDDalnICxaIsW9S37koUDIdwr.jpg,,0
1479,1973-02-12,,15762,Tara Strong,"Toronto, Ontario, Canada",/y9S3QzI3L5aARP8GYYO86rREKxU.jpg,,0
1480,1971-02-01,,113919,Hynden Walch,"Davenport, Iowa, USA",/oFfZaFF1o724BuZ3cLK6tl9L03.jpg,,0
